City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Ushtobe,KZ,2022-06-10 21:50:25,45.2514,77.9838,294.58,51,100,2.83
295,Nikolskoye,RU,2022-06-10 21:50:25,59.7035,30.7861,286.09,84,100,1.35
296,Paamiut,GL,2022-06-10 21:50:26,61.994,-49.6678,277.31,80,100,3.53
297,Vero Beach,US,2022-06-10 21:50:26,27.6386,-80.3973,297.04,100,100,3.6
298,Atar,MR,2022-06-10 21:50:27,20.5169,-13.0499,308.14,16,4,6.33
299,Sidrolandia,BR,2022-06-10 21:50:28,-20.9319,-54.9614,290.78,79,100,5.83
300,Bima,ID,2022-06-10 21:50:28,-8.4667,118.7167,296.99,94,83,1.5
301,Deputatskiy,RU,2022-06-10 21:50:29,69.3,139.9,284.41,55,33,2.74
302,Fukue,JP,2022-06-10 21:50:29,32.6881,128.8419,292.09,92,100,6.16
303,Erzin,TR,2022-06-10 21:50:30,36.9559,36.2,293.77,87,19,1.03
304,Longyearbyen,SJ,2022-06-10 21:50:31,78.2186,15.6401,276.06,81,100,2.06
305,Elmira,US,2022-06-10 21:47:03,42.0898,-76.8077,296.22,44,0,4.63
306,Hervey Bay,AU,2022-06-10 21:50:31,-25.2986,152.8535,281.49,81,77,1.34
307,Kruisfontein,ZA,2022-06-10 21:50:32,-34.0033,24.7314,288.52,39,2,3.91
308,Sola,VU,2022-06-10 21:50:32,-13.8833,167.55,300.52,89,20,0.0
309,Pioner,RU,2022-06-10 21:50:33,55.3166,85.9508,289.84,51,0,3.0
310,Razole,IN,2022-06-10 21:50:33,16.4833,81.8333,300.27,73,99,1.32
311,El Rosario,MX,2022-06-10 21:50:34,24.2556,-107.1828,304.7,48,53,5.46
312,Saldanha,ZA,2022-06-10 21:50:35,-33.0117,17.9442,290.18,47,22,5.05
313,Adrar,MR,2022-06-10 21:50:35,20.5022,-10.0711,307.84,12,36,3.59
314,Nadlac,RO,2022-06-10 21:50:36,46.1667,20.75,292.14,87,46,4.02
315,Ceres,US,2022-06-10 21:51:36,37.5949,-120.9577,314.15,18,0,4.12
316,The Hammocks,US,2022-06-10 21:51:37,25.6715,-80.4445,301.15,79,88,4.89
317,Buraydah,SA,2022-06-10 21:51:37,26.326,43.975,307.4,14,0,4.43
318,Saint-Pierre,RE,2022-06-10 21:51:38,-21.3393,55.4781,293.66,73,40,2.57
319,Kjollefjord,NO,2022-06-10 21:51:38,70.9457,27.3465,279.18,77,80,6.49
320,Trairi,BR,2022-06-10 21:46:50,-3.2778,-39.2689,297.59,89,24,3.71
321,Vicuna,CL,2022-06-10 21:51:39,-30.0319,-70.7081,281.0,19,17,0.55
322,Pevek,RU,2022-06-10 21:51:39,69.7008,170.3133,279.13,63,65,2.02
323,Sept-Iles,CA,2022-06-10 21:51:00,50.2001,-66.3821,286.15,98,75,6.69
324,Tahta,EG,2022-06-10 21:51:40,26.7693,31.5021,306.65,15,0,2.52
325,Palatka,US,2022-06-10 21:51:40,29.6486,-81.6376,303.5,58,96,2.98
326,Goderich,CA,2022-06-10 21:51:41,43.7501,-81.7165,293.33,42,28,1.03
327,Lorengau,PG,2022-06-10 21:51:41,-2.0226,147.2712,301.19,68,13,2.81
328,Beian,NO,2022-06-10 21:51:42,63.6559,9.5683,285.37,87,75,1.54
329,Road Town,VG,2022-06-10 21:50:11,18.4167,-64.6167,302.2,65,20,5.14
330,Guerrero Negro,MX,2022-06-10 21:51:43,27.9769,-114.0611,298.83,55,14,6.02
331,Cap-Aux-Meules,CA,2022-06-10 21:51:02,47.3821,-61.8597,292.18,59,20,7.2
332,Roald,NO,2022-06-10 21:51:44,62.5833,6.1333,288.8,88,75,3.09
333,Sungaipenuh,ID,2022-06-10 21:51:44,-2.0833,101.3833,289.76,95,100,0.72
334,Lata,PT,2022-06-10 21:51:44,40.1629,-8.3327,293.19,89,0,1.01
335,Gravdal,NO,2022-06-10 21:51:45,68.1214,13.5031,281.76,74,2,5.17
336,Teya,RU,2022-06-10 21:51:45,60.3778,92.6267,285.95,66,72,0.97
337,Gamba,GA,2022-06-10 21:51:46,-2.65,10.0,296.19,94,52,1.24
338,Ribeira Grande,PT,2022-06-10 21:51:46,38.5167,-28.7,291.37,94,75,1.54
339,Dzerzhinskoye,RU,2022-06-10 21:51:47,56.8344,95.2283,283.51,70,15,1.79
340,Sault Sainte Marie,CA,2022-06-10 21:48:05,46.5168,-84.3333,294.31,48,0,4.12
341,Kayerkan,RU,2022-06-10 21:51:47,69.3497,87.7602,286.22,40,9,3.13
342,Batticaloa,LK,2022-06-10 21:51:48,7.7102,81.6924,299.27,81,98,1.86
343,Northam,GB,2022-06-10 21:51:48,51.0333,-4.2167,287.25,88,1,6.17
344,Flin Flon,CA,2022-06-10 21:47:10,54.7682,-101.865,294.06,32,100,6.69
345,Kizukuri,JP,2022-06-10 21:51:49,40.8061,140.3861,288.77,90,47,1.23
346,Kidal,ML,2022-06-10 21:48:33,18.4411,1.4078,307.3,9,1,3.22
347,Behshahr,IR,2022-06-10 21:51:50,36.6923,53.5526,293.32,73,0,3.42
348,Jhalida,IN,2022-06-10 21:51:50,23.3667,85.9667,304.13,40,90,3.58
349,Surab,PK,2022-06-10 21:51:51,28.4914,66.2585,296.42,13,0,2.17
350,Pak Phanang,TH,2022-06-10 21:51:51,8.3511,100.202,298.4,84,52,2.21
351,Manokwari,ID,2022-06-10 21:51:52,-0.8667,134.0833,298.72,68,45,1.56
352,Milford,US,2022-06-10 21:51:52,41.2223,-73.0565,299.69,39,20,5.66
353,Baker City,US,2022-06-10 21:49:36,44.7749,-117.8344,292.37,78,75,3.6
354,Ravar,IR,2022-06-10 21:51:53,31.2656,56.8055,302.18,10,0,2.7
355,Bereznik,RU,2022-06-10 21:51:53,62.8551,42.7072,280.23,80,80,3.61
356,Kirensk,RU,2022-06-10 21:51:54,57.7853,108.1119,286.22,64,75,0.21
357,Uyskoye,RU,2022-06-10 21:51:54,54.3775,60.0047,283.48,92,68,2.77
358,Denpasar,ID,2022-06-10 21:51:55,-8.65,115.2167,298.96,94,40,1.54
359,Jizan,SA,2022-06-10 21:51:55,17.3333,42.6667,305.67,57,67,3.72
360,Ahipara,NZ,2022-06-10 21:51:56,-35.1667,173.1667,289.11,87,13,7.47
361,Mohpa,IN,2022-06-10 21:51:56,21.3167,78.8167,302.79,63,100,7.96
362,Westport,US,2022-06-10 21:51:57,41.1415,-73.3579,299.57,41,20,5.66
363,Umm Lajj,SA,2022-06-10 21:52:57,25.0213,37.2685,304.73,35,0,2.77
364,Vicosa,BR,2022-06-10 21:52:58,-20.7539,-42.8819,295.47,66,100,0.9
365,Hobyo,SO,2022-06-10 21:52:58,5.3505,48.5268,299.07,81,82,11.03
366,Hammerfest,NO,2022-06-10 21:52:59,70.6634,23.6821,279.4,75,75,2.57
367,La Plata,AR,2022-06-10 21:49:12,-34.9215,-57.9545,280.95,34,0,4.55
368,Goroka,PG,2022-06-10 21:52:59,-6.0834,145.3873,291.1,90,60,0.76
369,Port Hedland,AU,2022-06-10 21:53:00,-20.3167,118.5667,291.18,63,0,3.6
370,Alice Springs,AU,2022-06-10 21:53:00,-23.7,133.8833,274.9,100,99,0.0
371,Saint-Augustin,CA,2022-06-10 21:53:01,51.226,-58.6502,283.79,97,100,5.2
372,Kuytun,RU,2022-06-10 21:53:01,54.3419,101.5036,283.86,60,14,0.47
373,Hasaki,JP,2022-06-10 21:53:02,35.7333,140.8333,293.37,81,100,2.27
374,Pontianak,ID,2022-06-10 21:53:02,-0.0333,109.3333,298.14,100,100,1.03
375,Mecca,SA,2022-06-10 21:51:18,21.4267,39.8261,306.25,33,0,1.17
376,Ochakiv,UA,2022-06-10 21:53:03,46.6128,31.5498,291.55,85,7,1.53
377,Liberal,US,2022-06-10 21:51:17,37.0431,-100.921,306.23,40,0,2.06
378,Oyama,JP,2022-06-10 21:53:05,36.3,139.8,295.7,89,100,1.45
379,Germersheim,DE,2022-06-10 21:53:05,49.2231,8.3639,290.34,60,56,0.43
380,Kirakira,SB,2022-06-10 21:53:06,-10.4544,161.9205,301.27,77,34,2.8
381,Skoghall,SE,2022-06-10 21:53:06,59.3232,13.4655,287.46,72,100,3.09
382,Vengerovo,RU,2022-06-10 21:53:07,55.6848,76.7471,289.11,95,100,5.73
383,Noumea,NC,2022-06-10 21:52:53,-22.2763,166.4572,295.93,99,87,3.5
384,Sitka,US,2022-06-10 21:53:09,57.0531,-135.33,284.29,87,100,1.92
385,Makakilo City,US,2022-06-10 21:53:10,21.3469,-158.0858,301.24,55,0,5.66
386,Cicuco,CO,2022-06-10 21:53:10,9.2631,-74.6569,302.67,76,92,1.96
387,Santa Maria,BR,2022-06-10 21:50:46,-29.6842,-53.8069,282.76,57,0,2.57
388,Shrewsbury,GB,2022-06-10 21:53:11,52.7101,-2.7521,287.38,75,20,5.14
389,Changzhou,CN,2022-06-10 21:53:12,31.7833,119.9667,294.12,77,80,4.89
390,Posse,BR,2022-06-10 21:53:12,-14.0931,-46.3694,294.4,29,7,1.46
391,The Valley,AI,2022-06-10 21:53:13,18.217,-63.0578,303.07,74,40,5.14
392,Kautokeino,NO,2022-06-10 21:53:14,69.0125,23.0412,280.2,66,6,4.22
393,San Cristobal,VE,2022-06-10 21:53:14,7.7669,-72.225,299.25,57,30,2.66
394,Narasannapeta,IN,2022-06-10 21:53:15,18.4167,84.05,303.28,58,100,2.1
395,Rosenberg,SK,2022-06-10 21:53:16,49.0748,19.3075,289.38,98,81,2.26
396,Jagannathpur,IN,2022-06-10 21:53:16,22.2333,85.65,301.58,51,78,1.87
397,Harper,LR,2022-06-10 21:53:17,4.375,-7.7169,297.87,88,100,3.48
398,Poum,NC,2022-06-10 21:53:18,-20.2333,164.0167,297.53,81,91,8.97
399,Tangshan,CN,2022-06-10 21:49:35,39.6333,118.1833,291.43,87,98,3.79
400,Saint-Georges,GD,2022-06-10 21:53:19,12.0564,-61.7485,302.97,70,20,8.75
401,Nuevitas,CU,2022-06-10 21:53:20,21.5453,-77.2644,301.48,70,32,4.86
402,Bilibino,RU,2022-06-10 21:53:21,68.0546,166.4372,291.46,27,9,4.23
403,Banda Aceh,ID,2022-06-10 21:53:21,5.5577,95.3222,299.23,81,84,4.08
404,Nelson,NZ,2022-06-10 21:53:22,-41.2833,173.2833,282.75,95,92,0.45
405,Treinta Y Tres,UY,2022-06-10 21:53:22,-33.2333,-54.3833,278.35,59,6,4.42
406,Zyryanovsk,KZ,2022-06-10 21:53:23,49.7386,84.2719,287.87,75,3,0.74
407,Ugoofaaru,MV,2022-06-10 21:53:23,5.6667,73.0,300.91,78,68,5.41
408,Sovetskiy,RU,2022-06-10 21:53:24,61.3614,63.5842,283.81,83,48,0.72
409,Marsh Harbour,BS,2022-06-10 21:53:24,26.5412,-77.0636,301.6,66,28,3.6
410,Moroni,KM,2022-06-10 21:54:25,-11.7022,43.2551,297.61,78,14,6.02
411,Karlskoga,SE,2022-06-10 21:54:25,59.3267,14.5239,285.22,87,0,2.43
412,Hambantota,LK,2022-06-10 21:54:26,6.1241,81.1185,299.34,100,75,3.6
413,Sao Luiz Gonzaga,BR,2022-06-10 21:52:20,-28.4083,-54.9608,280.32,75,0,3.24
414,Varvoru,RO,2022-06-10 21:54:26,44.2333,23.6333,291.38,80,99,3.82
415,Saint Anthony,US,2022-06-10 21:54:27,45.0205,-93.218,300.33,34,75,3.6
416,Benguela,AO,2022-06-10 21:54:27,-12.5763,13.4055,295.46,60,0,1.59
417,Charlestown,AU,2022-06-10 21:51:35,-32.95,151.6667,283.77,80,0,2.24
418,Moerai,PF,2022-06-10 21:54:28,-22.4333,-151.3333,296.62,61,100,7.02
419,Cobija,BO,2022-06-10 21:54:28,-11.0267,-68.7692,294.25,94,100,6.17
420,Vadso,NO,2022-06-10 21:54:29,70.0744,29.7487,280.64,70,0,1.54
421,Nome,US,2022-06-10 21:54:29,64.5011,-165.4064,287.68,38,13,6.46
422,Longkou,CN,2022-06-10 21:54:30,37.6508,120.3286,292.59,88,96,4.38
423,Kieta,PG,2022-06-10 21:54:30,-6.2167,155.6333,301.05,73,10,1.48
424,San Jose,US,2022-06-10 21:53:58,37.3394,-121.895,313.09,26,0,7.72
425,Havelock,US,2022-06-10 21:49:51,34.8791,-76.9013,301.12,58,94,2.24
426,Bom Jesus,BR,2022-06-10 21:54:31,-9.0744,-44.3586,300.73,41,63,1.65
427,Lasa,IT,2022-06-10 21:54:32,46.6166,10.7002,288.64,84,4,2.11
428,Aklavik,CA,2022-06-10 21:54:32,68.2191,-135.0107,283.61,53,100,2.4
429,Sadao,TH,2022-06-10 21:54:33,6.6388,100.4234,297.9,98,96,0.79
430,Bumba,CD,2022-06-10 21:54:33,2.1833,22.4667,296.57,76,61,0.42
431,Zhurivka,UA,2022-06-10 21:54:34,50.5028,31.7849,290.3,75,31,1.75
432,Rayagada,IN,2022-06-10 21:54:34,19.1667,83.4167,302.02,55,100,1.98
433,Skvyra,UA,2022-06-10 21:54:34,49.7318,29.6657,289.74,72,93,1.89
434,Atlantic City,US,2022-06-10 21:51:27,39.3643,-74.4229,300.25,42,0,5.14
435,Arrecife,ES,2022-06-10 21:54:35,28.963,-13.5477,295.14,73,75,8.23
436,Dunhua,CN,2022-06-10 21:54:36,43.3725,128.2425,286.02,92,76,1.58
437,Korla,CN,2022-06-10 21:54:36,41.7597,86.1469,299.16,20,80,8.41
438,Cidreira,BR,2022-06-10 21:54:36,-30.1811,-50.2056,284.13,57,40,8.1
439,Namibe,AO,2022-06-10 21:54:37,-15.1961,12.1522,295.06,64,0,2.21
440,Soltsy,RU,2022-06-10 21:54:37,58.1239,30.3238,288.85,82,95,2.72
441,Shimoda,JP,2022-06-10 21:54:38,34.6667,138.95,292.1,84,100,1.99
442,Muzhi,RU,2022-06-10 21:54:38,65.3667,64.6667,286.42,85,44,1.34
443,Port-Gentil,GA,2022-06-10 21:54:39,-0.7193,8.7815,298.13,88,20,3.09
444,Camacha,PT,2022-06-10 21:54:39,33.0833,-16.3333,290.83,82,75,5.66
445,Partanna,IT,2022-06-10 21:54:40,37.7278,12.8885,294.7,89,0,1.34
446,Phirangipuram,IN,2022-06-10 21:54:40,16.3,80.2667,303.7,57,100,1.61
447,Pangnirtung,CA,2022-06-10 21:54:41,66.1451,-65.7125,277.15,81,75,5.14
448,Mackay,AU,2022-06-10 21:54:41,-21.15,149.2,282.97,56,50,5.11
449,Sar-E Pul,AF,2022-06-10 21:54:41,35.8333,66.1667,293.38,24,0,2.87
450,La Ferte-Bernard,FR,2022-06-10 21:54:42,48.1863,0.6536,288.94,86,1,1.14
451,Itarema,BR,2022-06-10 21:54:42,-2.9248,-39.9167,297.95,89,16,4.64
452,Luganville,VU,2022-06-10 21:54:43,-15.5333,167.1667,301.09,77,97,3.32
453,Ashland,US,2022-06-10 21:54:43,40.8167,-82.2665,297.13,43,100,2.82
454,Tasiilaq,GL,2022-06-10 21:54:44,65.6145,-37.6368,275.53,69,32,1.91
455,Tupik,RU,2022-06-10 21:54:44,54.4253,119.9327,288.33,48,11,1.16
456,Teluk Nibung,ID,2022-06-10 21:54:45,3.001,99.8164,297.05,91,100,2.65
457,Boende,CD,2022-06-10 21:54:45,-0.2167,20.8667,296.26,71,10,0.61
458,Burnie,AU,2022-06-10 21:54:46,-41.0667,145.9167,282.55,75,83,10.22
459,Udimskiy,RU,2022-06-10 21:54:46,61.1417,45.9144,282.94,91,29,4.74
460,Zhob,PK,2022-06-10 21:55:47,31.3411,69.4481,299.17,23,0,5.22
461,Chelmsford,GB,2022-06-10 21:55:47,51.7357,0.4696,289.96,73,2,0.45
462,Skjervoy,NO,2022-06-10 21:55:47,70.0311,20.9714,280.15,76,7,2.31
463,Belmonte,BR,2022-06-10 21:55:48,-15.8631,-38.8828,296.48,82,5,3.05
464,Lagoa,PT,2022-06-10 21:53:13,39.05,-27.9833,289.07,91,100,6.05
465,Bafilo,TG,2022-06-10 21:55:49,9.35,1.2667,295.71,95,100,2.09
466,Kondoa,TZ,2022-06-10 21:55:49,-4.9,35.7833,290.62,68,100,2.3
467,Kudahuvadhoo,MV,2022-06-10 21:55:50,2.6708,72.8944,301.31,73,100,4.39
468,Lavrentiya,RU,2022-06-10 21:55:50,65.5833,-171.0,280.75,48,21,5.41
469,Baruun-Urt,MN,2022-06-10 21:55:51,46.6806,113.2792,288.07,69,54,4.86
470,San Buenaventura,MX,2022-06-10 21:55:52,27.0833,-101.5333,311.75,24,0,4.19
471,Ulloa,CO,2022-06-10 21:55:52,4.7044,-75.7403,297.05,83,40,3.6
472,Mehamn,NO,2022-06-10 21:55:52,71.0357,27.8492,279.1,80,64,7.09
473,Half Moon Bay,US,2022-06-10 21:55:53,37.4636,-122.4286,310.6,69,0,11.32
474,Soc Trang,VN,2022-06-10 21:55:53,9.6033,105.98,298.99,89,100,1.97
475,Sao Gabriel Da Cachoeira,BR,2022-06-10 21:55:54,-0.1303,-67.0892,298.02,94,94,0.85
476,Collie,AU,2022-06-10 21:55:54,-33.3667,116.15,287.79,96,100,3.89
477,Labuhan,ID,2022-06-10 21:55:55,-6.8844,112.2051,298.65,88,35,3.37
478,Razlog,BG,2022-06-10 21:55:55,41.8863,23.4671,287.44,97,100,1.89
479,Prince Rupert,CA,2022-06-10 21:55:56,54.3161,-130.3201,285.2,81,100,9.77
480,Kazachinskoye,RU,2022-06-10 21:55:56,57.6953,93.2761,283.94,77,17,2.13
481,Galdar,ES,2022-06-10 21:55:57,28.147,-15.6502,294.43,82,37,6.72
482,Fairbanks,US,2022-06-10 21:54:53,64.8378,-147.7164,287.6,49,75,2.57
483,Saltillo,MX,2022-06-10 21:55:57,25.4167,-101.0,300.16,43,64,4.62
484,Hualmay,PE,2022-06-10 21:55:58,-11.0964,-77.6139,292.12,78,33,4.66
485,San Rafael,AR,2022-06-10 21:55:25,-34.6177,-68.3301,282.9,37,9,4.2
486,Wenzhou,CN,2022-06-10 21:55:58,27.9994,120.6668,293.34,94,100,0.91
487,San Luis,AR,2022-06-10 21:55:59,-33.295,-66.3356,282.46,47,79,3.42
488,Okha,RU,2022-06-10 21:55:59,53.5739,142.9478,280.57,78,43,5.61
489,Weligama,LK,2022-06-10 21:56:00,5.9667,80.4167,298.97,87,56,4.79
490,Lincoln,US,2022-06-10 21:56:00,40.8,-96.667,303.15,70,100,1.34
491,Ewa Beach,US,2022-06-10 21:56:01,21.3156,-158.0072,302.03,56,5,5.81
492,Quatre Cocos,MU,2022-06-10 21:56:01,-20.2078,57.7625,295.21,82,46,5.73
493,Bonthe,SL,2022-06-10 21:56:02,7.5264,-12.505,299.45,84,99,4.56
494,Nelson Bay,AU,2022-06-10 21:56:02,-32.7167,152.15,283.15,82,2,0.89
495,Pinhao,BR,2022-06-10 21:56:03,-25.6956,-51.6597,283.73,79,71,2.36
496,Blagoyevo,RU,2022-06-10 21:56:03,63.3667,47.9167,279.7,85,100,6.16
497,Alassio,IT,2022-06-10 21:56:04,44.0039,8.1671,295.63,55,2,4.02
498,Chivilcoy,AR,2022-06-10 21:56:04,-34.8957,-60.0167,278.66,29,0,3.19
499,Santa Ana,US,2022-06-10 21:56:05,33.7456,-117.8678,312.43,55,45,2.68
500,Aguimes,ES,2022-06-10 21:56:06,27.9054,-15.4461,293.5,73,20,12.35
501,Oranjemund,NA,2022-06-10 21:56:06,-28.55,16.4333,292.34,30,68,2.0
502,Topolcani,MK,2022-06-10 21:56:07,41.2286,21.4314,287.01,97,100,0.73
503,Kulachi,PK,2022-06-10 21:56:07,31.9286,70.4592,307.15,17,1,3.4
504,Inuvik,CA,2022-06-10 21:56:08,68.3499,-133.7218,285.57,52,100,5.14
505,Belaya Gora,RU,2022-06-10 21:56:08,68.5333,146.4167,285.38,63,98,2.34
506,Lodwar,KE,2022-06-10 21:56:09,3.1191,35.5973,302.44,39,92,3.64
507,Georgetown,MY,2022-06-10 21:55:45,5.4112,100.3354,299.11,99,20,1.54
508,Carutapera,BR,2022-06-10 21:57:10,-1.195,-46.02,297.68,92,85,2.67
509,Margate,GB,2022-06-10 21:57:11,51.3813,1.3862,287.76,84,0,1.34
510,Yar-Sale,RU,2022-06-10 21:57:11,66.8333,70.8333,285.25,81,100,3.77
511,Sapucai,PY,2022-06-10 21:57:12,-25.6667,-56.9167,285.68,76,100,3.56
512,Gimli,CA,2022-06-10 21:57:12,50.6336,-96.9907,292.16,55,84,3.6
513,Donskoye,RU,2022-06-10 21:57:13,45.4552,41.9741,292.92,63,77,0.57
514,Port Hueneme,US,2022-06-10 21:57:13,34.1478,-119.1951,313.26,69,0,3.6
515,Belyy Yar,RU,2022-06-10 21:57:14,53.6039,91.3903,283.63,61,0,2.0
516,Grand Gaube,MU,2022-06-10 21:57:14,-20.0064,57.6608,295.37,89,9,0.45
517,Kyabe,TD,2022-06-10 21:57:15,9.4515,18.9449,300.95,54,59,1.38
518,Beyneu,KZ,2022-06-10 21:57:15,45.3167,55.2,295.23,37,10,3.2
519,Nouadhibou,MR,2022-06-10 21:57:15,20.931,-17.0347,293.14,83,2,9.26
520,Taltal,CL,2022-06-10 21:57:16,-25.4,-70.4833,288.82,81,27,2.83
521,Kamenka,RU,2022-06-10 21:57:16,51.3223,42.7678,289.97,83,53,2.27
522,Vieste,IT,2022-06-10 21:56:35,41.8825,16.175,296.06,77,18,8.81
523,Virginia Beach,US,2022-06-10 21:57:17,36.8529,-75.978,299.85,61,84,0.45
524,Petit Goave,HT,2022-06-10 21:57:18,18.4314,-72.8669,302.54,67,99,1.56
525,Brainerd,US,2022-06-10 21:54:26,46.358,-94.2008,299.29,64,92,0.94
526,Lulea,SE,2022-06-10 21:52:51,65.5842,22.1547,283.19,87,0,3.6
527,Sur,OM,2022-06-10 21:57:19,22.5667,59.5289,305.85,51,0,6.51
528,Kemin,KG,2022-06-10 21:57:19,42.7846,75.6892,290.91,54,80,2.76
529,Qarchi Gak,AF,2022-06-10 21:57:20,37.04,66.7889,301.99,23,2,1.01
530,Thinadhoo,MV,2022-06-10 21:57:20,0.5333,72.9333,301.47,72,87,3.91
531,Naze,JP,2022-06-10 21:57:21,28.3667,129.4833,295.66,91,100,10.44
532,Husavik,IS,2022-06-10 21:57:21,66.0449,-17.3389,278.98,96,100,3.8
533,Trebnje,SI,2022-06-10 21:57:22,45.9042,15.0217,289.61,87,4,0.9
534,Vaitape,PF,2022-06-10 21:57:22,-16.5167,-151.75,299.93,75,12,7.35
535,Lagos,NG,2022-06-10 21:57:23,6.5833,3.75,300.33,85,92,2.42
536,Male,MV,2022-06-10 21:57:23,4.1748,73.5089,300.86,77,54,4.8
537,Nara,JP,2022-06-10 21:57:24,34.6851,135.8049,295.65,66,100,1.42
538,Tecolutla,MX,2022-06-10 21:57:24,20.4833,-97.0167,303.47,64,68,6.08
539,Hvolsvollur,IS,2022-06-10 21:57:25,63.7533,-20.2243,284.8,72,55,0.3
540,Kandrian,PG,2022-06-10 21:57:25,-6.2167,149.55,299.55,80,9,0.94
541,Guarapari,BR,2022-06-10 21:57:25,-20.6667,-40.4975,298.09,77,26,3.77
542,Nouakchott,MR,2022-06-10 21:57:26,18.0858,-15.9785,296.11,82,99,5.38
543,Chabahar,IR,2022-06-10 21:57:26,25.2919,60.643,301.24,88,2,6.2
544,Chibuto,MZ,2022-06-10 21:57:27,-24.6867,33.5306,288.03,86,5,1.8
545,Jumla,NP,2022-06-10 21:57:27,29.2747,82.1838,287.2,83,77,0.14
546,Vysoke Myto,CZ,2022-06-10 21:57:28,49.9532,16.1617,289.21,83,25,0.57
547,Pauini,BR,2022-06-10 21:57:28,-7.7136,-66.9764,295.82,97,100,2.57
548,Santiago,CL,2022-06-10 21:54:57,-33.4569,-70.6483,297.84,26,0,1.54
549,Kukushtan,RU,2022-06-10 21:57:29,57.6464,56.4952,286.94,90,95,2.26
550,Cayhagan,PH,2022-06-10 21:57:30,9.6697,122.4256,299.06,82,70,1.08
551,Vila Velha,BR,2022-06-10 21:57:30,-20.3297,-40.2925,298.12,76,0,5.14
552,Tateyama,JP,2022-06-10 21:57:30,34.9833,139.8667,294.87,81,100,2.5
553,Gaya,IN,2022-06-10 21:58:31,24.7833,85.0,305.1,62,20,2.06
554,Borba,BR,2022-06-10 21:58:31,-4.3878,-59.5939,300.03,75,95,0.89
555,Moree,AU,2022-06-10 21:58:32,-29.4667,149.85,281.64,66,57,2.6
556,Sarakhs,IR,2022-06-10 21:58:32,36.5449,61.1577,299.24,40,80,5.6
557,Bulgan,MN,2022-06-10 21:58:33,48.8125,103.5347,278.26,90,90,3.34
558,Salina Cruz,MX,2022-06-10 21:55:07,16.1667,-95.2,304.35,61,100,2.8
559,Pimentel,PE,2022-06-10 21:58:34,-6.8367,-79.9342,294.31,64,0,9.26
560,Aquiraz,BR,2022-06-10 21:58:34,-3.9014,-38.3911,300.2,85,31,3.01
561,Nkhata Bay,MW,2022-06-10 21:58:35,-11.6066,34.2907,292.8,80,32,2.67
562,Tabuk,PH,2022-06-10 21:58:35,17.4189,121.4443,296.5,90,100,1.41
563,Kampong Chhnang,KH,2022-06-10 21:58:35,12.1667,104.55,298.42,88,100,1.59
